pert_id,pert_iname,pert_type
TRCN0000130088,ZNF365,trt_sh
TRCN0000131181,ZNF365,trt_sh
TRCN0000016534,ZNF384,trt_sh
TRCN0000278065,ZNF384,trt_sh
TRCN0000278202,ZNF384,trt_sh
TRCN0000242923,ZPBP2,trt_sh
TRCN0000242925,ZPBP2,trt_sh
TRCN0000296006,AKAP13,trt_sh
TRCN0000047482,ARHGEF12,trt_sh
TRCN0000338202,ARHGEF2,trt_sh
TRCN0000338254,ARHGEF2,trt_sh
TRCN0000052185,ASCC3,trt_sh
TRCN0000275849,BDH1,trt_sh
TRCN0000116247,CA12,trt_sh
TRCN0000130227,CLEC16A,trt_sh
TRCN0000344023,DCTD,trt_sh
TRCN0000051258,DICER1,trt_sh
TRCN0000196853,DYRK3,trt_sh
TRCN0000083065,FANCF,trt_sh
TRCN0000038024,FAT1,trt_sh
TRCN0000355839,FGF2,trt_sh
TRCN0000359666,GPR137,trt_sh
TRCN0000008889,GPR35,trt_sh
TRCN0000008990,GPRC5C,trt_sh
TRCN0000137447,GSDMB,trt_sh
TRCN0000045695,GYS1,trt_sh
TRCN0000364379,HNF4A,trt_sh
TRCN0000376470,HNF4A,trt_sh
TRCN0000037872,IKBKAP,trt_sh
TRCN0000245873,KIF21B,trt_sh
TRCN0000167073,LRRC18,trt_sh
TRCN0000310092,MFHAS1,trt_sh
TRCN0000332958,MSH2,trt_sh
TRCN0000013358,MTA1,trt_sh
TRCN0000050966,PAFAH1B1,trt_sh
TRCN0000333416,PCCB,trt_sh
TRCN0000046540,PECR,trt_sh
TRCN0000338409,PIP4K2B,trt_sh
TRCN0000062318,PKD1,trt_sh
TRCN0000233181,POLE2,trt_sh
TRCN0000040049,PTCH1,trt_sh
TRCN0000003038,PTPN22,trt_sh
TRCN0000151102,RNLS,trt_sh
TRCN0000197173,RPS6KA3,trt_sh
TRCN0000338489,RUNX1,trt_sh
TRCN0000038046,ST13,trt_sh
TRCN0000299044,ST13,trt_sh
TRCN0000274209,STAT6,trt_sh
TRCN0000342448,STK24,trt_sh
TRCN0000014689,TAL1,trt_sh
TRCN0000286387,TGDS,trt_sh
TRCN0000058164,TNFSF8,trt_sh
TRCN0000063847,WFS1,trt_sh
TRCN0000021298,ZBTB25,trt_sh
TRCN0000242922,ZPBP2,trt_sh
TRCN0000306811,CCNB2,trt_sh
TRCN0000000633,FLT1,trt_sh
TRCN0000372577,IL2,trt_sh
TRCN0000051808,IMPA1,trt_sh
TRCN0000053851,MST1,trt_sh
TRCN0000233465,RBM15,trt_sh
TRCN0000002054,STK38L,trt_sh
TRCN0000007283,UBE2L6,trt_sh
TRCN0000050877,DUT,trt_sh
TRCN0000003861,PCNA,trt_sh
TRCN0000155328,ABCF1,trt_sh
TRCN0000156162,ABCF1,trt_sh
TRCN0000157411,ABCF1,trt_sh
TRCN0000159846,ABCF3,trt_sh
TRCN0000160414,ABCF3,trt_sh
TRCN0000164895,ABCF3,trt_sh
TRCN0000151722,ABHD6,trt_sh
TRCN0000154639,ABHD6,trt_sh
TRCN0000155926,ABHD6,trt_sh
TRCN0000160787,ACD,trt_sh
TRCN0000162225,ACD,trt_sh
TRCN0000220008,ACD,trt_sh
TRCN0000241851,ADO,trt_sh
TRCN0000241853,ADO,trt_sh
TRCN0000245401,ADO,trt_sh
TRCN0000084000,ALMS1,trt_sh
TRCN0000084001,ALMS1,trt_sh
TRCN0000084002,ALMS1,trt_sh
TRCN0000046930,AMDHD2,trt_sh
TRCN0000046931,AMDHD2,trt_sh
TRCN0000046932,AMDHD2,trt_sh
TRCN0000147007,ANKRD10,trt_sh
TRCN0000150050,ANKRD10,trt_sh
TRCN0000180643,ANKRD10,trt_sh
TRCN0000122752,ANO10,trt_sh
TRCN0000143058,ANO10,trt_sh
TRCN0000016545,APBB2,trt_sh
TRCN0000016546,APBB2,trt_sh
TRCN0000016547,APBB2,trt_sh
TRCN0000146353,ARID4B,trt_sh
TRCN0000147109,ARID4B,trt_sh
TRCN0000147816,ARID4B,trt_sh
TRCN0000151040,ARID5B,trt_sh
TRCN0000151281,ARID5B,trt_sh
TRCN0000154242,ARID5B,trt_sh
TRCN0000160408,ARPP19,trt_sh
TRCN0000344219,ARPP19,trt_sh
TRCN0000344299,ARPP19,trt_sh
TRCN0000034534,ASMTL,trt_sh
TRCN0000034535,ASMTL,trt_sh
TRCN0000034536,ASMTL,trt_sh
TRCN0000146846,ATG3,trt_sh
TRCN0000148120,ATG3,trt_sh
TRCN0000278506,ATG3,trt_sh
TRCN0000141397,ATMIN,trt_sh
TRCN0000336884,ATMIN,trt_sh
TRCN0000336954,ATMIN,trt_sh
TRCN0000179133,BAMBI,trt_sh
TRCN0000330318,BAMBI,trt_sh
TRCN0000330319,BAMBI,trt_sh
TRCN0000159543,BBS9,trt_sh
TRCN0000162127,BBS9,trt_sh
TRCN0000162318,BBS9,trt_sh
TRCN0000010303,BCL2,trt_sh
TRCN0000161355,BLCAP,trt_sh
TRCN0000162067,BLCAP,trt_sh
TRCN0000163924,BLCAP,trt_sh
TRCN0000046388,BLVRA,trt_sh
TRCN0000121612,BRP44,trt_sh
TRCN0000122135,BRP44,trt_sh
TRCN0000278230,BRP44,trt_sh
TRCN0000148956,BTBD3,trt_sh
TRCN0000323019,BTBD3,trt_sh
TRCN0000323089,BTBD3,trt_sh
TRCN0000117852,BTG3,trt_sh
TRCN0000117853,BTG3,trt_sh
TRCN0000304194,BTG3,trt_sh
TRCN0000140132,BZW2,trt_sh
TRCN0000141844,BZW2,trt_sh
TRCN0000144193,BZW2,trt_sh
TRCN0000134095,C2CD2,trt_sh
TRCN0000134342,C2CD2,trt_sh
TRCN0000136888,C2CD2,trt_sh
TRCN0000136044,C2CD2L,trt_sh
TRCN0000137871,C2CD2L,trt_sh
TRCN0000138698,C2CD2L,trt_sh
TRCN0000141395,CABIN1,trt_sh
TRCN0000142076,CABIN1,trt_sh
TRCN0000143405,CABIN1,trt_sh
TRCN0000167594,CAMSAP2,trt_sh
TRCN0000168227,CAMSAP2,trt_sh
TRCN0000364663,CAMSAP2,trt_sh
TRCN0000051898,CANT1,trt_sh
TRCN0000051901,CANT1,trt_sh
TRCN0000003559,CAPN1,trt_sh
TRCN0000059920,CASC3,trt_sh
TRCN0000059921,CASC3,trt_sh
TRCN0000059922,CASC3,trt_sh
TRCN0000242752,CCDC85B,trt_sh
TRCN0000242754,CCDC85B,trt_sh
TRCN0000242755,CCDC85B,trt_sh
TRCN0000242467,CCDC86,trt_sh
TRCN0000242468,CCDC86,trt_sh
TRCN0000242469,CCDC86,trt_sh
TRCN0000134711,CCDC90A,trt_sh
TRCN0000136480,CCDC90A,trt_sh
TRCN0000133731,CCDC92,trt_sh
TRCN0000330875,CCDC92,trt_sh
TRCN0000353704,CCDC92,trt_sh
TRCN0000045284,CCNA2,trt_sh
TRCN0000045286,CCNA2,trt_sh
TRCN0000138153,CCP110,trt_sh
TRCN0000138285,CCP110,trt_sh
TRCN0000276607,CCP110,trt_sh
TRCN0000149865,CCT7,trt_sh
TRCN0000281354,CCT7,trt_sh
TRCN0000281355,CCT7,trt_sh
TRCN0000150980,CCT8,trt_sh
TRCN0000151542,CCT8,trt_sh
TRCN0000152385,CCT8,trt_sh
TRCN0000141066,CDC45,trt_sh
TRCN0000145081,CDC45,trt_sh
TRCN0000145466,CDC45,trt_sh
TRCN0000010401,CDKN1A,trt_sh
TRCN0000040126,CDKN1A,trt_sh
TRCN0000108300,CENPE,trt_sh
TRCN0000108302,CENPE,trt_sh
TRCN0000108304,CENPE,trt_sh
TRCN0000143009,CEP57,trt_sh
TRCN0000278858,CEP57,trt_sh
TRCN0000297573,CEP57,trt_sh
TRCN0000033749,CGRRF1,trt_sh
TRCN0000033751,CGRRF1,trt_sh
TRCN0000157034,CHAC1,trt_sh
TRCN0000157127,CHAC1,trt_sh
TRCN0000281981,CHAC1,trt_sh
TRCN0000134896,CHCHD7,trt_sh
TRCN0000137035,CHCHD7,trt_sh
TRCN0000137392,CHCHD7,trt_sh
TRCN0000118907,CHIC2,trt_sh
TRCN0000118908,CHIC2,trt_sh
TRCN0000312636,CHIC2,trt_sh
TRCN0000148217,CHMP4A,trt_sh
TRCN0000150154,CHMP4A,trt_sh
TRCN0000319266,CHMP4A,trt_sh
TRCN0000155050,CHMP6,trt_sh
TRCN0000155650,CHMP6,trt_sh
TRCN0000155830,CHMP6,trt_sh
TRCN0000136738,CIAPIN1,trt_sh
TRCN0000343321,CIAPIN1,trt_sh
TRCN0000343366,CIAPIN1,trt_sh
TRCN0000150577,CISD1,trt_sh
TRCN0000155898,CISD1,trt_sh
TRCN0000278358,CISD1,trt_sh
TRCN0000118359,CLPX,trt_sh
TRCN0000288809,CLPX,trt_sh
TRCN0000306983,CLPX,trt_sh
TRCN0000054261,CLSTN1,trt_sh
TRCN0000127844,CNPY3,trt_sh
TRCN0000129881,CNPY3,trt_sh
TRCN0000130772,CNPY3,trt_sh
TRCN0000146949,COG4,trt_sh
TRCN0000148526,COG4,trt_sh
TRCN0000149947,COG4,trt_sh
TRCN0000128035,COG7,trt_sh
TRCN0000344163,COG7,trt_sh
TRCN0000344164,COG7,trt_sh
TRCN0000333460,COPS7A,trt_sh
TRCN0000333462,COPS7A,trt_sh
TRCN0000333463,COPS7A,trt_sh
TRCN0000013278,CREG1,trt_sh
TRCN0000013279,CREG1,trt_sh
TRCN0000013281,CREG1,trt_sh
TRCN0000146998,CRTAP,trt_sh
TRCN0000179304,CRTAP,trt_sh
TRCN0000179830,CRTAP,trt_sh
TRCN0000038994,CRYZ,trt_sh
TRCN0000038996,CRYZ,trt_sh
TRCN0000038998,CRYZ,trt_sh
TRCN0000009996,CSK,trt_sh
TRCN0000118079,CSRP1,trt_sh
TRCN0000291234,CSRP1,trt_sh
TRCN0000117272,CTNNAL1,trt_sh
TRCN0000117273,CTNNAL1,trt_sh
TRCN0000117276,CTNNAL1,trt_sh
TRCN0000122987,CTNND1,trt_sh
TRCN0000333450,CTNND1,trt_sh
TRCN0000344830,CTNND1,trt_sh
TRCN0000062116,CYTH1,trt_sh
TRCN0000230431,CYTH1,trt_sh
TRCN0000230432,CYTH1,trt_sh
TRCN0000152900,DCTN6,trt_sh
TRCN0000158249,DCTN6,trt_sh
TRCN0000319148,DCTN6,trt_sh
TRCN0000128996,DCUN1D4,trt_sh
TRCN0000129753,DCUN1D4,trt_sh
TRCN0000147247,DCUN1D4,trt_sh
TRCN0000218747,DDX10,trt_sh
TRCN0000229933,DDX10,trt_sh
TRCN0000257306,DDX10,trt_sh
TRCN0000243262,DENND2D,trt_sh
TRCN0000243263,DENND2D,trt_sh
TRCN0000243266,DENND2D,trt_sh
TRCN0000052524,DERA,trt_sh
TRCN0000052525,DERA,trt_sh
TRCN0000052527,DERA,trt_sh
TRCN0000151430,DNAJC15,trt_sh
TRCN0000276310,DNAJC15,trt_sh
TRCN0000276361,DNAJC15,trt_sh
TRCN0000136175,DOK4,trt_sh
TRCN0000319031,DOK4,trt_sh
TRCN0000319104,DOK4,trt_sh
TRCN0000139289,DPH2,trt_sh
TRCN0000219895,DPH2,trt_sh
TRCN0000143459,DSE,trt_sh
TRCN0000281308,DSE,trt_sh
TRCN0000281387,DSE,trt_sh
TRCN0000006926,DUSP22,trt_sh
TRCN0000006928,DUSP22,trt_sh
TRCN0000006929,DUSP22,trt_sh
TRCN0000139268,EAPP,trt_sh
TRCN0000140879,EAPP,trt_sh
TRCN0000141778,EAPP,trt_sh
TRCN0000156076,EDEM1,trt_sh
TRCN0000279620,EDEM1,trt_sh
TRCN0000297313,EDEM1,trt_sh
TRCN0000149658,EIF1B,trt_sh
TRCN0000276556,EIF1B,trt_sh
TRCN0000285987,EIF1B,trt_sh
TRCN0000149550,EIF5,trt_sh
TRCN0000338465,EIF5,trt_sh
TRCN0000338532,EIF5,trt_sh
TRCN0000161949,ELOVL6,trt_sh
TRCN0000163912,ELOVL6,trt_sh
TRCN0000278462,ELOVL6,trt_sh
TRCN0000116468,EML3,trt_sh
TRCN0000116470,EML3,trt_sh
TRCN0000116471,EML3,trt_sh
TRCN0000123306,ENOSF1,trt_sh
TRCN0000123307,ENOSF1,trt_sh
TRCN0000307081,ENOSF1,trt_sh
TRCN0000117094,EPB41L2,trt_sh
TRCN0000288853,EPB41L2,trt_sh
TRCN0000288855,EPB41L2,trt_sh
TRCN0000006798,F12,trt_sh
TRCN0000146566,FAIM,trt_sh
TRCN0000147963,FAIM,trt_sh
TRCN0000219980,FAIM,trt_sh
TRCN0000133665,FAM114A2,trt_sh
TRCN0000133977,FAM114A2,trt_sh
TRCN0000134439,FAM114A2,trt_sh
TRCN0000323401,FAM57A,trt_sh
TRCN0000336562,FAM57A,trt_sh
TRCN0000336563,FAM57A,trt_sh
TRCN0000167470,FAM63A,trt_sh
TRCN0000167708,FAM63A,trt_sh
TRCN0000168531,FAM63A,trt_sh
TRCN0000134431,FAM69A,trt_sh
TRCN0000134529,FAM69A,trt_sh
TRCN0000136871,FAM69A,trt_sh
TRCN0000118985,FANCA,trt_sh
TRCN0000296799,FANCA,trt_sh
TRCN0000296873,FANCA,trt_sh
TRCN0000290190,FASTKD5,trt_sh
TRCN0000307163,FASTKD5,trt_sh
TRCN0000163873,FBRS,trt_sh
TRCN0000165454,FBRS,trt_sh
TRCN0000165760,FBRS,trt_sh
TRCN0000033856,FBXL12,trt_sh
TRCN0000033857,FBXL12,trt_sh
TRCN0000033858,FBXL12,trt_sh
TRCN0000161066,FCHO1,trt_sh
TRCN0000161469,FCHO1,trt_sh
TRCN0000163801,FCHO1,trt_sh
TRCN0000036325,FDFT1,trt_sh
TRCN0000063983,FEZ2,trt_sh
TRCN0000063984,FEZ2,trt_sh
TRCN0000063986,FEZ2,trt_sh
TRCN0000117870,FIBP,trt_sh
TRCN0000287069,FIBP,trt_sh
TRCN0000287070,FIBP,trt_sh
TRCN0000154799,FIS1,trt_sh
TRCN0000155276,FIS1,trt_sh
TRCN0000281304,FIS1,trt_sh
TRCN0000151216,FKBP4,trt_sh
TRCN0000280603,FKBP4,trt_sh
TRCN0000280604,FKBP4,trt_sh
TRCN0000039721,FOXO4,trt_sh
TRCN0000039722,FOXO4,trt_sh
TRCN0000147791,FSD1,trt_sh
TRCN0000148121,FSD1,trt_sh
TRCN0000179718,FSD1,trt_sh
TRCN0000038744,FTSJ1,trt_sh
TRCN0000038746,FTSJ1,trt_sh
TRCN0000038748,FTSJ1,trt_sh
TRCN0000062348,GADD45A,trt_sh
TRCN0000062351,GADD45A,trt_sh
TRCN0000019264,GATA2,trt_sh
TRCN0000019268,GATA2,trt_sh
TRCN0000019299,GATA3,trt_sh
TRCN0000019300,GATA3,trt_sh
TRCN0000046384,GFOD1,trt_sh
TRCN0000046385,GFOD1,trt_sh
TRCN0000046386,GFOD1,trt_sh
TRCN0000281184,GLOD4,trt_sh
TRCN0000281185,GLOD4,trt_sh
TRCN0000281186,GLOD4,trt_sh
TRCN0000036225,GLRX,trt_sh
TRCN0000036226,GLRX,trt_sh
TRCN0000036227,GLRX,trt_sh
TRCN0000118112,GMNN,trt_sh
TRCN0000118115,GMNN,trt_sh
TRCN0000128412,GMNN,trt_sh
TRCN0000143576,GOLIM4,trt_sh
TRCN0000144373,GOLIM4,trt_sh
TRCN0000144554,GOLIM4,trt_sh
TRCN0000159195,GOLT1B,trt_sh
TRCN0000159888,GOLT1B,trt_sh
TRCN0000343520,GOLT1B,trt_sh
TRCN0000234526,GPATCH8,trt_sh
TRCN0000234527,GPATCH8,trt_sh
TRCN0000234530,GPATCH8,trt_sh
TRCN0000122910,GPC1,trt_sh
TRCN0000122913,GPC1,trt_sh
TRCN0000344308,GPC1,trt_sh
TRCN0000136842,GPR125,trt_sh
TRCN0000138303,GPR125,trt_sh
TRCN0000138388,GPR125,trt_sh
TRCN0000135549,GRWD1,trt_sh
TRCN0000135999,GRWD1,trt_sh
TRCN0000136160,GRWD1,trt_sh
TRCN0000154400,GSTM2,trt_sh
TRCN0000155633,GSTM2,trt_sh
TRCN0000343725,GTPBP8,trt_sh
TRCN0000343727,GTPBP8,trt_sh
TRCN0000343728,GTPBP8,trt_sh
TRCN0000136697,HEATR1,trt_sh
TRCN0000312432,HEATR1,trt_sh
TRCN0000349727,HEATR1,trt_sh
TRCN0000158995,HERC6,trt_sh
TRCN0000160017,HERC6,trt_sh
TRCN0000160299,HERC6,trt_sh
TRCN0000234702,HIGD2A,trt_sh
TRCN0000234703,HIGD2A,trt_sh
TRCN0000234705,HIGD2A,trt_sh
TRCN0000106710,HIST1H2BK,trt_sh
TRCN0000106711,HIST1H2BK,trt_sh
TRCN0000106712,HIST1H2BK,trt_sh
TRCN0000106721,HIST2H2BE,trt_sh
TRCN0000106722,HIST2H2BE,trt_sh
TRCN0000106723,HIST2H2BE,trt_sh
TRCN0000072554,HN1L,trt_sh
TRCN0000072556,HN1L,trt_sh
TRCN0000072557,HN1L,trt_sh
TRCN0000116132,HOMER2,trt_sh
TRCN0000116133,HOMER2,trt_sh
TRCN0000116136,HOMER2,trt_sh
TRCN0000140075,HOOK2,trt_sh
TRCN0000140902,HOOK2,trt_sh
TRCN0000141941,HOOK2,trt_sh
TRCN0000028663,HSD17B10,trt_sh
TRCN0000036654,HSD17B11,trt_sh
TRCN0000036655,HSD17B11,trt_sh
TRCN0000036658,HSD17B11,trt_sh
TRCN0000159106,IER3,trt_sh
TRCN0000166636,IER3,trt_sh
TRCN0000158827,IFIT5,trt_sh
TRCN0000158876,IFIT5,trt_sh
TRCN0000160321,IFIT5,trt_sh
TRCN0000060253,IGF2R,trt_sh
TRCN0000060255,IGF2R,trt_sh
TRCN0000060257,IGF2R,trt_sh
TRCN0000058538,IL1RAP,trt_sh
TRCN0000058694,IL4R,trt_sh
TRCN0000058695,IL4R,trt_sh
TRCN0000134159,INSIG1,trt_sh
TRCN0000136948,INSIG1,trt_sh
TRCN0000323002,INSIG1,trt_sh
TRCN0000160904,IPO13,trt_sh
TRCN0000280634,IPO13,trt_sh
TRCN0000280700,IPO13,trt_sh
TRCN0000139646,ISOC1,trt_sh
TRCN0000141622,ISOC1,trt_sh
TRCN0000143931,ISOC1,trt_sh
TRCN0000343700,ITFG1,trt_sh
TRCN0000343702,ITFG1,trt_sh
TRCN0000343775,ITFG1,trt_sh
TRCN0000122920,ITGB1BP1,trt_sh
TRCN0000319016,ITGB1BP1,trt_sh
TRCN0000319088,ITGB1BP1,trt_sh
TRCN0000117997,KAZALD1,trt_sh
TRCN0000117998,KAZALD1,trt_sh
TRCN0000118000,KAZALD1,trt_sh
TRCN0000275407,KBTBD2,trt_sh
TRCN0000275474,KBTBD2,trt_sh
TRCN0000285383,KBTBD2,trt_sh
TRCN0000160376,KCTD2,trt_sh
TRCN0000163671,KCTD2,trt_sh
TRCN0000164159,KCTD2,trt_sh
TRCN0000014759,KDM5B,trt_sh
TRCN0000329952,KDM5B,trt_sh
TRCN0000128930,KIAA0100,trt_sh
TRCN0000130217,KIAA0100,trt_sh
TRCN0000278848,KIAA0100,trt_sh
TRCN0000004424,KIAA0317,trt_sh
TRCN0000004425,KIAA0317,trt_sh
TRCN0000004426,KIAA0317,trt_sh
TRCN0000130837,KIAA0355,trt_sh
TRCN0000277611,KIAA0355,trt_sh
TRCN0000277612,KIAA0355,trt_sh
TRCN0000053324,KIAA0494,trt_sh
TRCN0000053325,KIAA0494,trt_sh
TRCN0000053326,KIAA0494,trt_sh
TRCN0000127940,KIAA0528,trt_sh
TRCN0000148548,KIAA0528,trt_sh
TRCN0000352816,KIAA0528,trt_sh
TRCN0000167098,KIAA0753,trt_sh
TRCN0000172574,KIAA0753,trt_sh
TRCN0000172929,KIAA0753,trt_sh
TRCN0000142264,KIAA0907,trt_sh
TRCN0000142282,KIAA0907,trt_sh
TRCN0000144881,KIAA0907,trt_sh
TRCN0000134727,KIAA0922,trt_sh
TRCN0000135011,KIAA0922,trt_sh
TRCN0000135183,KIAA0922,trt_sh
TRCN0000264149,KIAA1009,trt_sh
TRCN0000264150,KIAA1009,trt_sh
TRCN0000264152,KIAA1009,trt_sh
TRCN0000121551,KIAA1033,trt_sh
TRCN0000143408,KIAA1033,trt_sh
TRCN0000144607,KIAA1033,trt_sh
TRCN0000161041,KIAA1279,trt_sh
TRCN0000161106,KIAA1279,trt_sh
TRCN0000166181,KIAA1279,trt_sh
TRCN0000245798,KIF5C,trt_sh
TRCN0000245800,KIF5C,trt_sh
TRCN0000245801,KIF5C,trt_sh
TRCN0000161636,KLHDC2,trt_sh
TRCN0000166249,KLHDC2,trt_sh
TRCN0000280794,KLHDC2,trt_sh
TRCN0000179926,LAGE3,trt_sh
TRCN0000180213,LAGE3,trt_sh
TRCN0000181202,LAGE3,trt_sh
TRCN0000074214,LASP1,trt_sh
TRCN0000011374,LPAR2,trt_sh
TRCN0000011377,LPAR2,trt_sh
TRCN0000011378,LPAR2,trt_sh
TRCN0000053308,LRP4,trt_sh
TRCN0000053310,LRP4,trt_sh
TRCN0000053311,LRP4,trt_sh
TRCN0000053339,LRPAP1,trt_sh
TRCN0000053341,LRPAP1,trt_sh
TRCN0000053342,LRPAP1,trt_sh
TRCN0000160725,LRRC16A,trt_sh
TRCN0000161672,LRRC16A,trt_sh
TRCN0000162103,LRRC16A,trt_sh
TRCN0000165030,LRRC41,trt_sh
TRCN0000292197,LRRC41,trt_sh
TRCN0000292253,LRRC41,trt_sh
TRCN0000242849,LYPD3,trt_sh
TRCN0000242851,LYPD3,trt_sh
TRCN0000242852,LYPD3,trt_sh
TRCN0000141696,MAD2L1BP,trt_sh
TRCN0000142101,MAD2L1BP,trt_sh
TRCN0000143621,MAD2L1BP,trt_sh
TRCN0000073824,MALT1,trt_sh
TRCN0000271493,MAMLD1,trt_sh
TRCN0000271551,MAMLD1,trt_sh
TRCN0000271553,MAMLD1,trt_sh
TRCN0000049603,MAN2A2,trt_sh
TRCN0000049604,MAN2A2,trt_sh
TRCN0000049605,MAN2A2,trt_sh
TRCN0000300363,MAP7,trt_sh
TRCN0000300437,MAP7,trt_sh
TRCN0000304055,MAP7,trt_sh
TRCN0000165556,MAPK1IP1L,trt_sh
TRCN0000330223,MAPK1IP1L,trt_sh
TRCN0000178919,MBNL2,trt_sh
TRCN0000180132,MBNL2,trt_sh
TRCN0000353711,MBNL2,trt_sh
TRCN0000043405,MFSD10,trt_sh
TRCN0000043406,MFSD10,trt_sh
TRCN0000152555,MGST2,trt_sh
TRCN0000278432,MGST2,trt_sh
TRCN0000352900,MGST2,trt_sh
TRCN0000062134,MICALL1,trt_sh
TRCN0000062136,MICALL1,trt_sh
TRCN0000062137,MICALL1,trt_sh
TRCN0000278518,MPDZ,trt_sh
TRCN0000278568,MPDZ,trt_sh
TRCN0000278570,MPDZ,trt_sh
TRCN0000299474,MPZL1,trt_sh
TRCN0000303703,MPZL1,trt_sh
TRCN0000303704,MPZL1,trt_sh
TRCN0000277706,MRPL18,trt_sh
TRCN0000286019,MRPL18,trt_sh
TRCN0000286097,MRPS2,trt_sh
TRCN0000286150,MRPS2,trt_sh
TRCN0000298457,MRPS2,trt_sh
TRCN0000229947,MTERFD1,trt_sh
TRCN0000229948,MTERFD1,trt_sh
TRCN0000257262,MTERFD1,trt_sh
TRCN0000143523,MTFR1,trt_sh
TRCN0000343116,MTFR1,trt_sh
TRCN0000343176,MTFR1,trt_sh
TRCN0000286488,MYO10,trt_sh
TRCN0000286489,MYO10,trt_sh
TRCN0000286557,MYO10,trt_sh
TRCN0000159307,NAA50,trt_sh
TRCN0000276409,NAA50,trt_sh
TRCN0000276410,NAA50,trt_sh
TRCN0000148033,NARFL,trt_sh
TRCN0000148923,NARFL,trt_sh
TRCN0000149114,NARFL,trt_sh
TRCN0000026437,NDUFA2,trt_sh
TRCN0000026487,NDUFA2,trt_sh
TRCN0000026504,NDUFA2,trt_sh
TRCN0000026418,NDUFA3,trt_sh
TRCN0000026459,NDUFA3,trt_sh
TRCN0000026497,NDUFA3,trt_sh
TRCN0000151007,NENF,trt_sh
TRCN0000154503,NENF,trt_sh
TRCN0000155164,NENF,trt_sh
TRCN0000007555,NFE2L2,trt_sh
TRCN0000167885,NGRN,trt_sh
TRCN0000219778,NGRN,trt_sh
TRCN0000219779,NGRN,trt_sh
TRCN0000128762,NIPBL,trt_sh
TRCN0000146423,NIPBL,trt_sh
TRCN0000148381,NIPBL,trt_sh
TRCN0000159934,NIPSNAP1,trt_sh
TRCN0000162729,NIPSNAP1,trt_sh
TRCN0000162859,NIPSNAP1,trt_sh
TRCN0000256839,NISCH,trt_sh
TRCN0000256841,NISCH,trt_sh
TRCN0000256842,NISCH,trt_sh
TRCN0000028541,NNT,trt_sh
TRCN0000118449,NOL3,trt_sh
TRCN0000118450,NOL3,trt_sh
TRCN0000118451,NOL3,trt_sh
TRCN0000233210,NPDC1,trt_sh
TRCN0000233213,NPDC1,trt_sh
TRCN0000233214,NPDC1,trt_sh
TRCN0000019320,NR3C1,trt_sh
TRCN0000128597,NSA2,trt_sh
TRCN0000292271,NSA2,trt_sh
TRCN0000292272,NSA2,trt_sh
TRCN0000160949,NSFL1C,trt_sh
TRCN0000163558,NSFL1C,trt_sh
TRCN0000164655,NSFL1C,trt_sh
TRCN0000127982,NT5DC2,trt_sh
TRCN0000323389,NT5DC2,trt_sh
TRCN0000350758,NT5DC2,trt_sh
TRCN0000133838,NUDCD3,trt_sh
TRCN0000338451,NUDCD3,trt_sh
TRCN0000338522,NUDCD3,trt_sh
TRCN0000142066,NUP133,trt_sh
TRCN0000144112,NUP133,trt_sh
TRCN0000145353,NUP133,trt_sh
TRCN0000145079,NUP88,trt_sh
TRCN0000323242,NUP88,trt_sh
TRCN0000350807,NUP88,trt_sh
TRCN0000059958,NUP93,trt_sh
TRCN0000059959,NUP93,trt_sh
TRCN0000137707,NUSAP1,trt_sh
TRCN0000138922,NUSAP1,trt_sh
TRCN0000292376,NUSAP1,trt_sh
TRCN0000164296,NVL,trt_sh
TRCN0000276287,NVL,trt_sh
TRCN0000276292,NVL,trt_sh
TRCN0000292371,ORC1,trt_sh
TRCN0000292372,ORC1,trt_sh
TRCN0000292373,ORC1,trt_sh
TRCN0000010200,PAK4,trt_sh
TRCN0000021276,PAX8,trt_sh
TRCN0000118950,PCM1,trt_sh
TRCN0000322931,PCM1,trt_sh
TRCN0000322932,PCM1,trt_sh
TRCN0000027287,PDHX,trt_sh
TRCN0000161271,PDLIM1,trt_sh
TRCN0000297187,PDLIM1,trt_sh
TRCN0000218153,PDS5A,trt_sh
TRCN0000230801,PDS5A,trt_sh
TRCN0000230802,PDS5A,trt_sh
TRCN0000022014,PDS5B,trt_sh
TRCN0000022015,PDS5B,trt_sh
TRCN0000022017,PDS5B,trt_sh
TRCN0000229355,PET112,trt_sh
TRCN0000229356,PET112,trt_sh
TRCN0000229358,PET112,trt_sh
TRCN0000157758,PEX11A,trt_sh
TRCN0000275086,PEX11A,trt_sh
TRCN0000275137,PEX11A,trt_sh
TRCN0000062904,PGRMC1,trt_sh
TRCN0000062905,PGRMC1,trt_sh
TRCN0000062907,PGRMC1,trt_sh
TRCN0000297200,PIGB,trt_sh
TRCN0000242626,PIH1D1,trt_sh
TRCN0000242629,PIH1D1,trt_sh
TRCN0000242630,PIH1D1,trt_sh
TRCN0000006013,PIP4K2B,trt_sh
TRCN0000006015,PIP4K2B,trt_sh
TRCN0000006016,PIP4K2B,trt_sh
TRCN0000004592,PJA1,trt_sh
TRCN0000004593,PJA1,trt_sh
TRCN0000004594,PJA1,trt_sh
TRCN0000162271,PLEKHJ1,trt_sh
TRCN0000163814,PLEKHJ1,trt_sh
TRCN0000166671,PLEKHJ1,trt_sh
TRCN0000134245,PLEKHM1,trt_sh
TRCN0000137480,PLEKHM1,trt_sh
