diseaseId,diseaseName,drugId,smiles,prefName,targets
EFO_0004193,basal cell carcinoma,CHEMBL473417,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,VISMODEGIB,ENSG00000128602
EFO_0004251,myeloproliferative disorder,CHEMBL1200759,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,ANAGRELIDE HYDROCHLORIDE,ENSG00000152270|ENSG00000172572
EFO_0004251,myeloproliferative disorder,CHEMBL1795071,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O,RUXOLITINIB PHOSPHATE,ENSG00000096968|ENSG00000162434
EFO_0004251,myeloproliferative disorder,CHEMBL4297216,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O,FEDRATINIB HYDROCHLORIDE,ENSG00000096968|ENSG00000122025
EFO_0004289,lymphoid leukemia,CHEMBL1200751,O.S=c1[nH]cnc2nc[nH]c12,MERCAPTOPURINE,ENSG00000128059
EFO_0004289,lymphoid leukemia,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB,ENSG00000000938|ENSG00000010810|ENSG00000097007|ENSG00000101336|ENSG00000111816|ENSG00000113721|ENSG00000125508|ENSG00000136573|ENSG00000142627|ENSG00000157404|ENSG00000176105|ENSG00000182866|ENSG00000186716|ENSG00000197122|ENSG00000254087
EFO_0004289,lymphoid leukemia,CHEMBL1563,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,DAUNORUBICIN HYDROCHLORIDE,ENSG00000131747
EFO_0004289,lymphoid leukemia,CHEMBL1750,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,CLOFARABINE,ENSG00000014138|ENSG00000062822|ENSG00000077514|ENSG00000100479|ENSG00000101868|ENSG00000106628|ENSG00000146143|ENSG00000148229|ENSG00000167325|ENSG00000175482|ENSG00000177084|ENSG00000198056
EFO_0004289,lymphoid leukemia,CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CYTARABINE,ENSG00000014138|ENSG00000062822|ENSG00000077514|ENSG00000100479|ENSG00000101868|ENSG00000106628|ENSG00000146143|ENSG00000148229|ENSG00000175482|ENSG00000177084|ENSG00000198056
EFO_0005221,cholangiocarcinoma,CHEMBL1834657,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,INFIGRATINIB PHOSPHATE,ENSG00000066468|ENSG00000068078|ENSG00000077782|ENSG00000160867
EFO_0005221,cholangiocarcinoma,CHEMBL3701238,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,FUTIBATINIB,ENSG00000066468|ENSG00000068078|ENSG00000077782|ENSG00000160867
EFO_0005221,cholangiocarcinoma,CHEMBL4297522,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,PEMIGATINIB,ENSG00000066468|ENSG00000068078|ENSG00000077782
EFO_0005952,non-Hodgkins lymphoma,CHEMBL18442,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,PLERIXAFOR,ENSG00000121966
EFO_0005952,non-Hodgkins lymphoma,CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,IDELALISIB,ENSG00000171608
EFO_0005952,non-Hodgkins lymphoma,CHEMBL3244648,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],METHOTREXATE SODIUM,ENSG00000228716
EFO_0005952,non-Hodgkins lymphoma,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,METHOTREXATE,ENSG00000228716
EFO_0005952,non-Hodgkins lymphoma,CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,DOXORUBICIN HYDROCHLORIDE,ENSG00000131747
EFO_0005952,non-Hodgkins lymphoma,CHEMBL513,O=NN(CCCl)C(=O)NCCCl,CARMUSTINE,ENSG00000104687
EFO_0008524,small cell carcinoma,CHEMBL1200728,Cl.N=C(N)N,GUANIDINE HYDROCHLORIDE,ENSG00000026559|ENSG00000053918|ENSG00000055118|ENSG00000075043|ENSG00000089558|ENSG00000102057|ENSG00000104848|ENSG00000111262|ENSG00000116396|ENSG00000117013|ENSG00000124134|ENSG00000129159|ENSG00000130037|ENSG00000131398|ENSG00000135519|ENSG00000140015|ENSG00000143105|ENSG00000143473|ENSG00000151079|ENSG00000156486|ENSG00000158445|ENSG00000162975|ENSG00000164794|ENSG00000166006|ENSG00000168263|ENSG00000168418|ENSG00000170745|ENSG00000171126|ENSG00000171385|ENSG00000173826|ENSG00000177272|ENSG00000177301|ENSG00000178342|ENSG00000182255|ENSG00000182674|ENSG00000183960|ENSG00000184156|ENSG00000184408|ENSG00000184611|ENSG00000185760
EFO_0008524,small cell carcinoma,CHEMBL1607,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,TOPOTECAN HYDROCHLORIDE,ENSG00000184428
EFO_0008524,small cell carcinoma,CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,ETOPOSIDE,ENSG00000077097|ENSG00000131747
EFO_1000045,pancreatic neuroendocrine tumor,CHEMBL1908360,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,EVEROLIMUS,ENSG00000088832
EFO_1000045,pancreatic neuroendocrine tumor,CHEMBL4585668,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,BELZUTIFAN,ENSG00000116016
EFO_1000045,pancreatic neuroendocrine tumor,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,SUNITINIB,ENSG00000037280|ENSG00000102755|ENSG00000113721|ENSG00000122025|ENSG00000128052|ENSG00000134853|ENSG00000157404|ENSG00000165731|ENSG00000182578
EFO_1000131,"Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive",CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB,ENSG00000000938|ENSG00000010810|ENSG00000097007|ENSG00000101336|ENSG00000111816|ENSG00000113721|ENSG00000125508|ENSG00000136573|ENSG00000142627|ENSG00000157404|ENSG00000176105|ENSG00000182866|ENSG00000186716|ENSG00000197122|ENSG00000254087
EFO_1000131,"Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive",CHEMBL4297220,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,ASCIMINIB HYDROCHLORIDE,ENSG00000097007|ENSG00000186716
EFO_1000634,hamartoma,CHEMBL190461,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,CANNABIDIOL,ENSG00000118432
EFO_1000634,hamartoma,CHEMBL1908360,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,EVEROLIMUS,ENSG00000088832
EFO_1001012,leptomeningeal metastasis,CHEMBL3244648,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],METHOTREXATE SODIUM,ENSG00000228716
EFO_1001012,leptomeningeal metastasis,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,METHOTREXATE,ENSG00000228716
EFO_1001012,leptomeningeal metastasis,CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CYTARABINE,ENSG00000014138|ENSG00000062822|ENSG00000077514|ENSG00000100479|ENSG00000101868|ENSG00000106628|ENSG00000146143|ENSG00000148229|ENSG00000175482|ENSG00000177084|ENSG00000198056
EFO_1001051,mycosis fungoides,CHEMBL131,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,PREDNISOLONE,ENSG00000113580
EFO_1001051,mycosis fungoides,CHEMBL2021430,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],DEXAMETHASONE SODIUM PHOSPHATE,ENSG00000113580
EFO_1001051,mycosis fungoides,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,METHOTREXATE,ENSG00000228716
EFO_1001051,mycosis fungoides,CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,DEXAMETHASONE,ENSG00000113580
EFO_1001051,mycosis fungoides,CHEMBL635,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,PREDNISONE,ENSG00000113580
EFO_1001469,Mantle cell lymphoma,CHEMBL1201182,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,TEMSIROLIMUS,ENSG00000088832
EFO_1001469,Mantle cell lymphoma,CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,IBRUTINIB,ENSG00000010671
EFO_1001469,Mantle cell lymphoma,CHEMBL325041,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,BORTEZOMIB,ENSG00000100804
EFO_1001469,Mantle cell lymphoma,CHEMBL3707348,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,ACALABRUTINIB,ENSG00000010671
EFO_1001469,Mantle cell lymphoma,CHEMBL3936761,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,ZANUBRUTINIB,ENSG00000010671
EFO_1001469,Mantle cell lymphoma,CHEMBL4594293,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12.O=C(O)/C=C\C(=O)O,ACALABRUTINIB MALEATE,ENSG00000010671
EFO_1001469,Mantle cell lymphoma,CHEMBL4650485,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,PIRTOBRUTINIB,ENSG00000010671
EFO_1001469,Mantle cell lymphoma,CHEMBL848,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,LENALIDOMIDE,ENSG00000100387|ENSG00000113851|ENSG00000139842|ENSG00000167986
EFO_1001901,neuroendocrine neoplasm,CHEMBL1567,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,SUNITINIB MALATE,ENSG00000037280|ENSG00000102755|ENSG00000113721|ENSG00000122025|ENSG00000128052|ENSG00000134853|ENSG00000157404|ENSG00000165731|ENSG00000182578
EFO_1001901,neuroendocrine neoplasm,CHEMBL1908360,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,EVEROLIMUS,ENSG00000088832
EFO_1001901,neuroendocrine neoplasm,CHEMBL3348963,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1.O=C(O)CNC(=O)c1ccccc1,TELOTRISTAT ETIPRATE,ENSG00000129167|ENSG00000139287
EFO_1001901,neuroendocrine neoplasm,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,SUNITINIB,ENSG00000037280|ENSG00000102755|ENSG00000113721|ENSG00000122025|ENSG00000128052|ENSG00000134853|ENSG00000157404|ENSG00000165731|ENSG00000182578
MONDO_0002108,thyroid cancer,CHEMBL2103741,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.[Na+],LEVOTHYROXINE SODIUM,ENSG00000126351|ENSG00000151090
MONDO_0002108,thyroid cancer,CHEMBL2105704,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,LENVATINIB MESYLATE,ENSG00000037280|ENSG00000102755|ENSG00000128052
MONDO_0002108,thyroid cancer,CHEMBL2105729,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O,DABRAFENIB MESYLATE,ENSG00000157764
MONDO_0002108,thyroid cancer,CHEMBL2105741,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1.C[S+](C)[O-],TRAMETINIB DIMETHYL SULFOXIDE,ENSG00000126934|ENSG00000169032
MONDO_0002108,thyroid cancer,CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,VANDETANIB,ENSG00000037280|ENSG00000044524|ENSG00000065361|ENSG00000070886|ENSG00000080224|ENSG00000101213|ENSG00000102755|ENSG00000106123|ENSG00000116106|ENSG00000120156|ENSG00000128052|ENSG00000133216|ENSG00000135333|ENSG00000141736|ENSG00000142627|ENSG00000145242|ENSG00000146648|ENSG00000146904|ENSG00000154928|ENSG00000165731|ENSG00000178568|ENSG00000182580|ENSG00000183317|ENSG00000196411|ENSG00000197122
MONDO_0002108,thyroid cancer,CHEMBL4559134,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,SELPERCATINIB,ENSG00000108091|ENSG00000165731|ENSG00000170759
MONDO_0004643,myeloid leukemia,CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,DECITABINE,ENSG00000119772|ENSG00000130816
MONDO_0004643,myeloid leukemia,CHEMBL2095206,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O,BOSUTINIB MONOHYDRATE,ENSG00000097007|ENSG00000186716
MONDO_0004643,myeloid leukemia,CHEMBL3301603,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,GILTERITINIB FUMARATE,ENSG00000122025|ENSG00000167601
MONDO_0004992,cancer,CHEMBL1200940,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,METOCLOPRAMIDE HYDROCHLORIDE,ENSG00000149295|ENSG00000164270|ENSG00000166736
MONDO_0004992,cancer,CHEMBL1201139,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,MEGESTROL ACETATE,ENSG00000082175
MONDO_0004992,cancer,CHEMBL1201782,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,FOSAPREPITANT DIMEGLUMINE,ENSG00000115353
MONDO_0004992,cancer,CHEMBL1237080,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2.Cl,GRANISETRON HYDROCHLORIDE,ENSG00000166736
MONDO_0004992,cancer,CHEMBL134,Clc1cccc(Cl)c1NC1=NCCN1,CLONIDINE,ENSG00000150594|ENSG00000184160|ENSG00000274286
MONDO_0004992,cancer,CHEMBL1467,Oc1ncnc2[nH]ncc12,ALLOPURINOL,ENSG00000158125
MONDO_0004992,cancer,CHEMBL1471,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,APREPITANT,ENSG00000115353
MONDO_0004992,cancer,CHEMBL1720,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,PALONOSETRON HYDROCHLORIDE,ENSG00000166736
MONDO_0004992,cancer,CHEMBL2103744,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O,MORPHINE SULFATE,ENSG00000112038
MONDO_0004992,cancer,CHEMBL2218896,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,NABILONE,ENSG00000118432
MONDO_0004992,cancer,CHEMBL2368924,CS(=O)(=O)O.O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,DOLASETRON MESYLATE,ENSG00000166736
MONDO_0004992,cancer,CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,CERITINIB,ENSG00000143924|ENSG00000171094|ENSG00000181163
MONDO_0004992,cancer,CHEMBL289469,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,GRANISETRON,ENSG00000166736
MONDO_0004992,cancer,CHEMBL3186492,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl.O.O,ONDANSETRON HYDROCHLORIDE,ENSG00000166736
MONDO_0004992,cancer,CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,DEXAMETHASONE,ENSG00000113580
MONDO_0004992,cancer,CHEMBL389621,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,HYDROCORTISONE,ENSG00000113580
MONDO_0004992,cancer,CHEMBL3989939,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1.O=S(=O)(O)O,LAROTRECTINIB SULFATE,ENSG00000140538|ENSG00000148053|ENSG00000198400
MONDO_0004992,cancer,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,PACLITAXEL,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0004992,cancer,CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,ONDANSETRON,ENSG00000166736
MONDO_0004992,cancer,CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,DRONABINOL,ENSG00000118432
MONDO_0004992,cancer,CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,OLAPARIB,ENSG00000041880|ENSG00000129484|ENSG00000143799
MONDO_0004992,cancer,CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,FENTANYL,ENSG00000112038
MONDO_0004992,cancer,CHEMBL635,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,PREDNISONE,ENSG00000113580
MONDO_0004992,cancer,CHEMBL688,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,FENTANYL CITRATE,ENSG00000112038
MONDO_0007254,breast cancer,CHEMBL1116,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,RALOXIFENE HYDROCHLORIDE,ENSG00000140009
MONDO_0007254,breast cancer,CHEMBL1200374,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,EXEMESTANE,ENSG00000137869
MONDO_0007254,breast cancer,CHEMBL1200675,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,TOREMIFENE CITRATE,ENSG00000091831|ENSG00000140009
MONDO_0007254,breast cancer,CHEMBL1200778,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,DEXRAZOXANE HYDROCHLORIDE,ENSG00000077097|ENSG00000131747
MONDO_0007254,breast cancer,CHEMBL1201179,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,LAPATINIB DITOSYLATE,ENSG00000141736|ENSG00000146648
MONDO_0007254,breast cancer,CHEMBL1201752,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,IXABEPILONE,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0007254,breast cancer,CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,ESTRADIOL,ENSG00000091831
MONDO_0007254,breast cancer,CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,FULVESTRANT,ENSG00000091831|ENSG00000140009
MONDO_0007254,breast cancer,CHEMBL1395,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,METHYLTESTOSTERONE,ENSG00000169083
MONDO_0007254,breast cancer,CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,ANASTROZOLE,ENSG00000137869
MONDO_0007254,breast cancer,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,LETROZOLE,ENSG00000137869
MONDO_0007254,breast cancer,CHEMBL1637,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE HYDROCHLORIDE,ENSG00000014138|ENSG00000062822|ENSG00000077514|ENSG00000100479|ENSG00000101868|ENSG00000106628|ENSG00000146143|ENSG00000148229|ENSG00000167325|ENSG00000175482|ENSG00000177084|ENSG00000198056
MONDO_0007254,breast cancer,CHEMBL1683544,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O,ERIBULIN MESYLATE,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0007254,breast cancer,CHEMBL1773,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,CAPECITABINE,ENSG00000176890
MONDO_0007254,breast cancer,CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,PALBOCICLIB,ENSG00000105810|ENSG00000135446
MONDO_0007254,breast cancer,CHEMBL1908360,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,EVEROLIMUS,ENSG00000088832
MONDO_0007254,breast cancer,CHEMBL2396661,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,ALPELISIB,ENSG00000121879
MONDO_0007254,breast cancer,CHEMBL3244648,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],METHOTREXATE SODIUM,ENSG00000228716
